ID_en,Name_en,global_id,AdmArea_en,District_en,Address_en,LocationDescription_en,Longitude_WGS84_en,Latitude_WGS84_en,CarCapacity_en,Mode_en,geoData
658,"Парковка такси по адресу Светлогорский проезд, дом 13, строение 6",861508554,Severo-Zapadny'j administrativny'j okrug,rajon Yuzhnoe Tushino,"Светлогорский проезд, дом 13, строение 6","Светлогорский проезд, вход в «Усадьба Строгановых в Братцево», заездной карман",37.4032223224639,55.8486231985188,2,круглосуточно,"{type=Point, coordinates=[37.4032223224639, 55.8486231985188]}"
659,"Парковка такси по адресу проезд Стратонавтов, дом 6",861508555,Severo-Zapadny'j administrativny'j okrug,rajon Pokrovskoe-Streshnevo,"проезд Стратонавтов, дом 6","ТПУ «Тушино», у выхода из метро",37.4379193782806,55.8272870044677,3,круглосуточно,"{type=Point, coordinates=[37.4379193782806, 55.8272870044677]}"
660,"Парковка такси по адресу улица Василия Петушкова, дом 7",861508556,Severo-Zapadny'j administrativny'j okrug,rajon Yuzhnoe Tushino,"улица Василия Петушкова, дом 7",,37.4068862199783,55.8381538707998,2,круглосуточно,"{type=Point, coordinates=[37.4068862199783, 55.8381538707998]}"
661,"Парковка такси по адресу Домодедовская улица, дом 12",861508557,Yuzhny'j administrativny'j okrug,rajon Orexovo-Borisovo Severnoe,"Домодедовская улица, дом 12","На территории парковки ТЦ «Перекресток», у ресторана «Шанхай»",37.7065104246139,55.6143287268672,4,круглосуточно,"{type=Point, coordinates=[37.7065104246139, 55.6143287268672]}"
662,"Парковка такси по адресу Домодедовская улица, дом 28",861508558,Yuzhny'j administrativny'j okrug,rajon Orexovo-Borisovo Yuzhnoe,"Домодедовская улица, дом 28",В заездном кармане,37.7130657434463,55.604902470636,4,круглосуточно,"{type=Point, coordinates=[37.7130657434463, 55.604902470636]}"
663,"Парковка такси по адресу Прохладная улица, дом 28",861508559,Yuzhny'j administrativny'j okrug,rajon Biryulyovo Vostochnoe,"Прохладная улица, дом 28","1-я Радиальная улица, вход в музей заповедник «Царицыно», заездной карман",37.674468755722,55.6160373908902,3,круглосуточно,"{type=Point, coordinates=[37.674468755722, 55.6160373908902]}"
664,"Парковка такси по адресу Дольская улица, дом 1, строение 22",861508560,Yuzhny'j administrativny'j okrug,rajon Orexovo-Borisovo Severnoe,"Дольская улица, дом 1, строение 22","улица Новоцарицынское шоссе вход музей заповедник «Царицыно», заездной карман",37.6861310005187,55.6196362481021,3,круглосуточно,"{type=Point, coordinates=[37.6861310005187, 55.6196362481021]}"
665,"Парковка такси по адресу Братеевская улица, дом 21",861508561,Yuzhny'j administrativny'j okrug,rajon Brateevo,"Братеевская улица, дом 21","Хордовый проезд у остановки Мосгортранс «Братеевская улица, дом 21»",37.7494043111801,55.6330321193632,4,круглосуточно,"{type=Point, coordinates=[37.7494043111801, 55.6330321193632]}"
666,"Парковка такси по адресу Булатниковский проезд, владение 14Д",861508562,Yuzhny'j administrativny'j okrug,rajon Biryulyovo Zapadnoe,"Булатниковский проезд, владение 14Д","На территории парковки магазина, напротив выхода с платформы «Бирюлево-Пассажирская»",37.6585471630096,55.5818287358769,4,круглосуточно,"{type=Point, coordinates=[37.6585471630096, 55.5818287358769]}"
667,"Парковка такси по адресу Варшавское шоссе, дом 158, корпус 2",861508563,Yuzhny'j administrativny'j okrug,rajon Chertanovo Yuzhnoe,"Варшавское шоссе, дом 158, корпус 2",На территории парковки между дублёром и Варшавским шоссе,37.5967705249786,55.5834023760729,4,круглосуточно,"{type=Point, coordinates=[37.5967705249786, 55.5834023760729]}"
668,"Парковка такси по адресу Варшавское шоссе, дом 26",861508564,Yuzhny'j administrativny'j okrug,Nagorny'j rajon,"Варшавское шоссе, дом 26",Парковка перед кафе «KFC» у выхода из станции метро «Нагатинская»,37.6228791475296,55.6836938739824,4,круглосуточно,"{type=Point, coordinates=[37.6228791475296, 55.6836938739824]}"
669,"Парковка такси по адресу Варшавское шоссе, дом 5",861508565,Yuzhny'j administrativny'j okrug,Donskoj rajon,"Варшавское шоссе, дом 5",На дублере Варшавского шоссе,37.6218330860137,55.7011882722967,3,круглосуточно,"{type=Point, coordinates=[37.6218330860137, 55.7011882722967]}"
670,"Парковка такси по адресу Варшавское шоссе, дом 80",861508566,Yuzhny'j administrativny'j okrug,Nagorny'j rajon,"Варшавское шоссе, дом 80",На дублере Варшавского шоссе,37.6191455125808,55.6524197014739,3,круглосуточно,"{type=Point, coordinates=[37.6191455125808, 55.6524197014739]}"
671,"Парковка такси по адресу Каширское шоссе, дом 27",861508567,Yuzhny'j administrativny'j okrug,rajon Nagatino-Sadovniki,"Каширское шоссе, дом 27","Выход из станции метро «Каширская», парковка",37.6501303911209,55.6554992154071,4,круглосуточно,"{type=Point, coordinates=[37.6501303911209, 55.6554992154071]}"
672,"Парковка такси по адресу улица Вавилова, дом 3",861508568,Yuzhny'j administrativny'j okrug,Donskoj rajon,"улица Вавилова, дом 3","Напротив дома 3, заездной карман",37.5899386167657,55.7078809380991,3,круглосуточно,"{type=Point, coordinates=[37.5899386167657, 55.7078809380991]}"
673,"Парковка такси по адресу улица Орджоникидзе, дом 11, строение 1",861508569,Yuzhny'j administrativny'j okrug,Donskoj rajon,"улица Орджоникидзе, дом 11, строение 1",Заездной карман,37.5954471233126,55.7099108364348,3,круглосуточно,"{type=Point, coordinates=[37.5954471233126, 55.7099108364348]}"
674,"Парковка такси по адресу улица Орджоникидзе, дом 9, строение 1",861508570,Yuzhny'j administrativny'j okrug,Donskoj rajon,"улица Орджоникидзе, дом 9, строение 1",Заездной карман,37.6007849333836,55.7104879559776,2,круглосуточно,"{type=Point, coordinates=[37.6007849333836, 55.7104879559776]}"
675,"Парковка такси по адресу Пролетарский проспект, дом 18",861508571,Yuzhny'j administrativny'j okrug,rajon Czariczy'no,"Пролетарский проспект, дом 18",Заездной карман,37.6575045881691,55.6343822648421,3,круглосуточно,"{type=Point, coordinates=[37.6575045881691, 55.6343822648421]}"
676,"Парковка такси по адресу Каширское шоссе, дом 42/1",861508572,Yuzhny'j administrativny'j okrug,rajon Moskvorech`e-Saburovo,"Каширское шоссе, дом 42/1",Кинотеатр «Мечта»,37.6625061035156,55.6489782283286,4,круглосуточно,"{type=Point, coordinates=[37.6625061035156, 55.6489782283286]}"
677,"Парковка такси по адресу Каширское шоссе, дом 80",861508573,Yuzhny'j administrativny'j okrug,rajon Orexovo-Borisovo Severnoe,"Каширское шоссе, дом 80",На территории парковки универмага «Борисовский»,37.709777355194,55.6246129111459,3,круглосуточно,"{type=Point, coordinates=[37.709777355194, 55.6246129111459]}"
678,"Парковка такси по адресу Кировоградская улица, дом 9, корпус 4",861508574,Yuzhny'j administrativny'j okrug,rajon Chertanovo Severnoe,"Кировоградская улица, дом 9, корпус 4",ТЦ «Южный»,37.6090335845947,55.6226138406279,4,круглосуточно,"{type=Point, coordinates=[37.6090335845947, 55.6226138406279]}"
679,"Парковка такси по адресу Ореховый бульвар, владение 24, корпус 1",861508575,Yuzhny'j administrativny'j okrug,rajon Zyablikovo,"Ореховый бульвар, владение 24, корпус 1","На территории перехватывающей парковки станции метро «Красногвардейская», Ореховый бульвар, владение 24, корпус 1, у ТЦ «Тук-тук»",37.7468830347061,55.6139469938779,4,круглосуточно,"{type=Point, coordinates=[37.7468830347061, 55.6139469938779]}"
680,"Парковка такси по адресу Ореховый бульвар, дом 22",861508576,Yuzhny'j administrativny'j okrug,rajon Zyablikovo,"Ореховый бульвар, дом 22",На территории перехватывающей парковки станции метро «Красногвардейская»,37.7405530214309,55.6135289011016,3,круглосуточно,"{type=Point, coordinates=[37.7405530214309, 55.6135289011016]}"
681,"Парковка такси по адресу проспект Андропова, дом 39, строение 46",861508577,Yuzhny'j administrativny'j okrug,rajon Nagatinskij Zaton,"проспект Андропова, дом 39, строение 46",У бокового входа в музей-заповедник «Коломенское»,37.6615780591964,55.6680568865981,4,круглосуточно,"{type=Point, coordinates=[37.6615780591964, 55.6680568865981]}"
682,"Парковка такси по адресу проспект Андропова, дом 36",861508578,Yuzhny'j administrativny'j okrug,rajon Nagatino-Sadovniki,"проспект Андропова, дом 36",У Торгового центра,37.6627904176712,55.6761264675325,4,круглосуточно,"{type=Point, coordinates=[37.6627904176712, 55.6761264675325]}"
683,"Парковка такси по адресу Кленовый бульвар, дом 2",861508579,Yuzhny'j administrativny'j okrug,rajon Nagatino-Sadovniki,"Кленовый бульвар, дом 2","Пересечение Нагатинской набережной и Кленового бульвара, пристань",37.671381,55.685178,3,круглосуточно,"{type=Point, coordinates=[37.671381, 55.685178]}"
684,"Парковка такси по адресу Судостроительная улица, дом 1",861508580,Yuzhny'j administrativny'j okrug,rajon Nagatino-Sadovniki,"Судостроительная улица, дом 1",,37.666450,55.678819,4,круглосуточно,"{type=Point, coordinates=[37.66645, 55.678819]}"
685,Парковка такси по адресу Пересечение улицы Судостроительная и парка,861508581,Yuzhny'j administrativny'j okrug,rajon Nagatino-Sadovniki,Пересечение улицы Судостроительная и парка,в сторону парка,37.666450,55.678819,2,круглосуточно,"{type=Point, coordinates=[37.66645, 55.678819]}"
688,Парковка такси по адресу улица Маршала Шестопалова,861508584,Yuzhny'j administrativny'j okrug,rajon Nagatino-Sadovniki,улица Маршала Шестопалова,Выход из станции метро «Каширская»,37.649256,55.655412,2,круглосуточно,"{type=Point, coordinates=[37.649256, 55.655412]}"
689,"Парковка такси по адресу Каширское шоссе, владение 25Б, строение 9",861508585,Yuzhny'j administrativny'j okrug,rajon Nagatino-Sadovniki,"Каширское шоссе, владение 25Б, строение 9",Станция метро «Каширская»,37.6496583223342,55.6562467365531,4,круглосуточно,"{type=Point, coordinates=[37.6496583223342, 55.6562467365531]}"
690,"Парковка такси по адресу улица Мастеркова, дом 6",861508586,Yuzhny'j administrativny'j okrug,Danilovskij rajon,"улица Мастеркова, дом 6","улица Мастеркова, напротив дома 6",37.6576030254364,55.7084002399535,5,круглосуточно,"{type=Point, coordinates=[37.6576030254364, 55.7084002399535]}"
691,"Парковка такси по адресу улица Тюрина, дом 4",861508587,Yuzhny'j administrativny'j okrug,rajon Biryulyovo Vostochnoe,"улица Тюрина, дом 4",Возле парка музея-заповедника «Царицыно»,37.6722157001495,55.618371535847,4,круглосуточно,"{type=Point, coordinates=[37.6722157001495, 55.618371535847]}"
692,"Парковка такси по адресу 1-я улица Машиностроения, дом 7",861508588,Yugo-Vostochny'j administrativny'j okrug,Yuzhnoportovy'j rajon,"1-я улица Машиностроения, дом 7",,37.6756140589714,55.7152588375062,3,круглосуточно,"{type=Point, coordinates=[37.6756140589714, 55.7152588375062]}"
693,"Парковка такси по адресу Карачаровское шоссе, дом 15",861508589,Yugo-Vostochny'j administrativny'j okrug,Nizhegorodskij rajon,"Карачаровское шоссе, дом 15",,37.7630192041397,55.7356914963956,4,круглосуточно,"{type=Point, coordinates=[37.7630192041397, 55.7356914963956]}"
694,"Парковка такси по адресу Краснодарская улица, дом 54",861508590,Yugo-Vostochny'j administrativny'j okrug,rajon Lyublino,"Краснодарская улица, дом 54",Станция метро «Волжская»,37.7553158998489,55.6903224689669,4,круглосуточно,"{type=Point, coordinates=[37.7553158998489, 55.6903224689669]}"
695,"Парковка такси по адресу Госпитальная улица, дом 14/1",861508591,Yugo-Vostochny'j administrativny'j okrug,rajon Lefortovo,"Госпитальная улица, дом 14/1",Выход из парка,37.6962362229824,55.767171467531,4,круглосуточно,"{type=Point, coordinates=[37.6962362229824, 55.767171467531]}"
696,"Парковка такси по адресу Привольная улица, дом 29",861508592,Yugo-Vostochny'j administrativny'j okrug,rajon Vy'xino-Zhulebino,"Привольная улица, дом 29",После остановки ГУП «Мосгортранс»,37.8492629528045,55.6948290903536,4,круглосуточно,"{type=Point, coordinates=[37.8492629528045, 55.6948290903536]}"
697,"Парковка такси по адресу Привольная улица, дом 71",861508593,Yugo-Vostochny'j administrativny'j okrug,rajon Vy'xino-Zhulebino,"Привольная улица, дом 71",,37.851880,55.680067,4,круглосуточно,"{type=Point, coordinates=[37.85188, 55.680067]}"
698,"Парковка такси по адресу Волгоградский проспект, дом 119А",861508594,Yugo-Vostochny'j administrativny'j okrug,rajon Kuz`minki,"Волгоградский проспект, дом 119А",станция метро «Кузьминки»,37.765372,55.706284,4,круглосуточно,"{type=Point, coordinates=[37.765372, 55.706284]}"
699,"Парковка такси по адресу шоссе Энтузиастов, дом 7А",861508595,Yugo-Vostochny'j administrativny'j okrug,rajon Lefortovo,"шоссе Энтузиастов, дом 7А",Стоянка возле ТЦ «Рогожская Застава»,37.7003896236419,55.7488755852817,4,круглосуточно,"{type=Point, coordinates=[37.7003896236419, 55.7488755852817]}"
700,"Парковка такси по адресу улица Гурьянова, дом 2, строение1",861508596,Yugo-Vostochny'j administrativny'j okrug,rajon Pechatniki,"улица Гурьянова, дом 2, строение1",Выход из станции метро «Печатники»,37.728676199913,55.6924692638379,4,круглосуточно,"{type=Point, coordinates=[37.728676199913, 55.6924692638379]}"
701,"Парковка такси по адресу улица Трофимова, дом 35/20",861508597,Yugo-Vostochny'j administrativny'j okrug,Yuzhnoportovy'j rajon,"улица Трофимова, дом 35/20",Станция метро «Кожуховская»,37.6858949661254,55.7049697339787,5,круглосуточно,"{type=Point, coordinates=[37.6858949661254, 55.7049697339787]}"
702,Парковка такси по адресу улица Хлобыстова,861508598,Yugo-Vostochny'j administrativny'j okrug,rajon Vy'xino-Zhulebino,"улица Хлобыстова, дом 2",Автостанция «Выхино»,37.8170228004455,55.7155564845584,10,круглосуточно,"{type=Point, coordinates=[37.8170228004455, 55.7155564845584]}"
703,"Парковка такси по адресу Хвалынский бульвар, дом 5",861508599,Yugo-Vostochny'j administrativny'j okrug,rajon Vy'xino-Zhulebino,"Хвалынский бульвар, дом 5",,37.8510224819183,55.6983496685692,3,круглосуточно,"{type=Point, coordinates=[37.8510224819183, 55.6983496685692]}"
704,"Парковка такси по адресу Шарикоподшипниковская улица, дом 13/2",861508600,Yugo-Vostochny'j administrativny'j okrug,Yuzhnoportovy'j rajon,"Шарикоподшипниковская улица, дом 13/2",Выход из станции метро «Дубровка»,37.6770114898681,55.7174813147954,5,круглосуточно,"{type=Point, coordinates=[37.6770114898681, 55.7174813147954]}"
705,"Парковка такси по адресу Кузьминская улица, дом 8",861508601,Yugo-Vostochny'j administrativny'j okrug,rajon Kuz`minki,"Кузьминская улица, дом 8","Кузьминская улица вход в парк ПКиО «Кузьминки-Люблино», разметка",37.7902553197054,55.6934188957667,5,круглосуточно,"{type=Point, coordinates=[37.7902553197054, 55.6934188957667]}"
706,"Парковка такси по адресу Люблинская улица, дом 102А",861508602,Yugo-Vostochny'j administrativny'j okrug,rajon Mar`ino,"Люблинская улица, дом 102А",Заездной карман,37.7430577750783,55.6514463129079,4,круглосуточно,"{type=Point, coordinates=[37.7430577750783, 55.6514463129079]}"
707,"Парковка такси по адресу улица Маршала Чуйкова, дом 3",861508603,Yugo-Vostochny'j administrativny'j okrug,rajon Kuz`minki,"улица Маршала Чуйкова, дом 3",Разметка,37.7640475631415,55.7043982157973,5,круглосуточно,"{type=Point, coordinates=[37.7640475631415, 55.7043982157973]}"
708,"Парковка такси по адресу Красноказарменная улица, дом 19",861508604,Yugo-Vostochny'j administrativny'j okrug,rajon Lefortovo,"Красноказарменная улица, дом 19",Заездной карман,37.7097913562465,55.7538944843074,3,круглосуточно,"{type=Point, coordinates=[37.7097913562465, 55.7538944843074]}"
709,"Парковка такси по адресу Цимлянская улица, дом 22",861508605,Yugo-Vostochny'j administrativny'j okrug,rajon Lyublino,"Цимлянская улица, дом 22",Заездной карман,37.7701648234142,55.66982404787,4,круглосуточно,"{type=Point, coordinates=[37.7701648234142, 55.66982404787]}"
710,"Парковка такси по адресу проспект 40 лет Октября, дом 23",861508606,Yugo-Vostochny'j administrativny'j okrug,rajon Lyublino,"проспект 40 лет Октября, дом 23",Заездной карман,37.7461259543633,55.6748382596299,3,круглосуточно,"{type=Point, coordinates=[37.7461259543633, 55.6748382596299]}"
711,"Парковка такси по адресу улица Гурьянова, дом 35",861508607,Yugo-Vostochny'j administrativny'j okrug,rajon Pechatniki,"улица Гурьянова, дом 35",Заездной карман,37.7174475070933,55.6836270986101,4,круглосуточно,"{type=Point, coordinates=[37.7174475070933, 55.6836270986101]}"
712,"Парковка такси по адресу улица Мельникова, дом 7, строение 1",861508608,Yugo-Vostochny'j administrativny'j okrug,Yuzhnoportovy'j rajon,"улица Мельникова, дом 7, строение 1",,37.672185,55.726086,4,круглосуточно,"{type=Point, coordinates=[37.672185, 55.726086]}"
713,"Парковка такси по адресу Ленинский проспект, дом 34",861508609,Yugo-Zapadny'j administrativny'j okrug,Gagarinskij rajon,"Ленинский проспект, дом 34","В заездном кармане, у магазина «Азбука вкуса»",37.5782131789674,55.7071207417906,4,круглосуточно,"{type=Point, coordinates=[37.5782131789674, 55.7071207417906]}"
714,"Парковка такси по адресу Ленинский проспект, дом 38",861508610,Yugo-Zapadny'j administrativny'j okrug,Gagarinskij rajon,"Ленинский проспект, дом 38",Дублер парковка возле гостиницы «Спутник»,37.5734674930572,55.704552612276,3,круглосуточно,"{type=Point, coordinates=[37.5734674930572, 55.704552612276]}"
715,"Парковка такси по адресу Ленинский проспект, дом 41",861508611,Yugo-Zapadny'j administrativny'j okrug,Gagarinskij rajon,"Ленинский проспект, дом 41",Напротив дома ткани «Тиссура»,37.5789713859558,55.7065051871019,3,круглосуточно,"{type=Point, coordinates=[37.5789713859558, 55.7065051871019]}"
716,"Парковка такси по адресу Ленинский проспект, дом 54",861508612,Yugo-Zapadny'j administrativny'j okrug,Gagarinskij rajon,"Ленинский проспект, дом 54",Универмаг «Москва»,37.5613546371459,55.697714808856,3,круглосуточно,"{type=Point, coordinates=[37.5613546371459, 55.697714808856]}"
717,"Парковка такси по адресу Литовский бульвар, дом 22",861508613,Yugo-Zapadny'j administrativny'j okrug,rajon Yasenevo,"Литовский бульвар, дом 22",На территории парковки ТЦ «Ясенево»,37.5377887487411,55.6122836853365,3,круглосуточно,"{type=Point, coordinates=[37.5377887487411, 55.6122836853365]}"
718,"Парковка такси по адресу Нахимовский проспект, дом 46",861508614,Yugo-Zapadny'j administrativny'j okrug,Akademicheskij rajon,"Нахимовский проспект, дом 46",После остановки Мосгортранса «станция метро «Профсоюзная»,37.56158713084,55.6790261489918,4,круглосуточно,"{type=Point, coordinates=[37.56158713084, 55.6790261489918]}"
719,"Парковка такси по адресу Новоясеневский проспект, дом 11",861508615,Yugo-Zapadny'j administrativny'j okrug,rajon Yasenevo,"Новоясеневский проспект, дом 11","Заездной карман перед остановкой Мосгортранса «станция метро «Ясенево», ТК «Золотой Вавилон»",37.5352691892476,55.6064469443055,3,круглосуточно,"{type=Point, coordinates=[37.5352691892476, 55.6064469443055]}"
720,"Парковка такси по адресу проспект Вернадского, дом 7",861508616,Yugo-Zapadny'j administrativny'j okrug,Gagarinskij rajon,"проспект Вернадского, дом 7",Стоянка возле цирка,37.5387704372406,55.6950301452202,3,круглосуточно,"{type=Point, coordinates=[37.5387704372406, 55.6950301452202]}"
721,"Парковка такси по адресу Профсоюзная улица, дом 109, корпус 2",861508618,Yugo-Zapadny'j administrativny'j okrug,rajon Kon`kovo,"Профсоюзная улица, дом 109, корпус 2",В заездном кармане,37.5189059972763,55.6318329469388,4,круглосуточно,"{type=Point, coordinates=[37.5189059972763, 55.6318329469388]}"
722,"Парковка такси по адресу Профсоюзная улица, дом 91",861508619,Yugo-Zapadny'j administrativny'j okrug,rajon Kon`kovo,"Профсоюзная улица, дом 91",На дублере за остановкой ГУП «Мосгортранс»,37.526244521141,55.6417431869113,4,круглосуточно,"{type=Point, coordinates=[37.526244521141, 55.6417431869113]}"
723,"Парковка такси по адресу Профсоюзная улица, дом 109, корпус 1",861508620,Yugo-Zapadny'j administrativny'j okrug,rajon Kon`kovo,"Профсоюзная улица, дом 109, корпус 1",В заездном кармане,37.5194478034973,55.6331098523699,4,круглосуточно,"{type=Point, coordinates=[37.5194478034973, 55.6331098523699]}"
724,"Парковка такси по адресу улица Гарибальди, дом 23",861508621,Yugo-Zapadny'j administrativny'j okrug,rajon Cheryomushki,"улица Гарибальди, дом 23","Возле ТЦ «Панорама», между улицей Профсоюзной, домом 56 и улицей Гарибальди, домом 23, перед остановкой Мосгортранса «станция метро Новые Черемушки»",37.5536996126174,55.6711623975016,4,круглосуточно,"{type=Point, coordinates=[37.5536996126174, 55.6711623975016]}"
725,"Парковка такси по адресу бульвар Дмитрия Донского, дом 9, корпус 1",861508622,Yugo-Zapadny'j administrativny'j okrug,rajon Severnoe Butovo,"бульвар Дмитрия Донского, дом 9, корпус 1",Площадка возле выхода из метро,37.5769650936126,55.5700835677245,4,круглосуточно,"{type=Point, coordinates=[37.5769650936126, 55.5700835677245]}"
726,"Парковка такси по адресу улица Маршала Савицкого, дом 28",861508623,Yugo-Zapadny'j administrativny'j okrug,rajon Yuzhnoe Butovo,"улица Маршала Савицкого, дом 28",,37.597279,55.504399,3,круглосуточно,"{type=Point, coordinates=[37.597279, 55.504399]}"
727,"Парковка такси по адресу улица Кадырова, дом 8",861508624,Yugo-Zapadny'j administrativny'j okrug,rajon Yuzhnoe Butovo,"улица Кадырова, дом 8",,37.511490,55.537831,2,круглосуточно,"{type=Point, coordinates=[37.51149, 55.537831]}"
728,"Парковка такси по адресу улица Профсоюзная, дом 22/10 корпус 1",861508625,Yugo-Zapadny'j administrativny'j okrug,Akademicheskij rajon,"улица Профсоюзная, дом 22/10 корпус 1",,37.565566,55.681550,3,круглосуточно,"{type=Point, coordinates=[37.565566, 55.68155]}"
729,"Парковка такси по адресу Старокачаловская улица, дом 1Б",861508626,Yugo-Zapadny'j administrativny'j okrug,rajon Severnoe Butovo,"Старокачаловская улица, дом 1Б",Парковка возле ресторана «Пронто»,37.5854462385177,55.5690310922507,3,круглосуточно,"{type=Point, coordinates=[37.5854462385177, 55.5690310922507]}"
730,"Парковка такси по адресу улица Вавилова, дом 8",861508627,Yugo-Zapadny'j administrativny'j okrug,Gagarinskij rajon,"улица Вавилова, дом 8",Станция метро «Ленинский проспект»,37.58549451828,55.7069192655084,4,круглосуточно,"{type=Point, coordinates=[37.58549451828, 55.7069192655084]}"
731,"Парковка такси по адресу улица Каховка, дом 29А",861508628,Yugo-Zapadny'j administrativny'j okrug,rajon Cheryomushki,"улица Каховка, дом 29А",В кармане после остановки Мосгортранса,37.5701236365785,55.6560283529851,3,круглосуточно,"{type=Point, coordinates=[37.5701236365785, 55.6560283529851]}"
732,"Парковка такси по адресу улица Каховка, дом 1, строение 1",861508629,Yugo-Zapadny'j administrativny'j okrug,rajon Cheryomushki,"улица Каховка, дом 1, строение 1","У выхода из станции метро «Каховская», рядом с остановкой Мосгортранса в сторону Чонгарского бульвара",37.5975143547111,55.6527839290377,4,круглосуточно,"{type=Point, coordinates=[37.5975143547111, 55.6527839290377]}"
733,"Парковка такси по адресу Профсоюзная улица, дом 129А",861508630,Yugo-Zapadny'j administrativny'j okrug,rajon Yasenevo,"Профсоюзная улица, дом 129А",На Новоясеневском проспекте,37.5075030148946,55.6179226819819,3,круглосуточно,"{type=Point, coordinates=[37.5075030148946, 55.6179226819819]}"
734,"Парковка такси по адресу улица Обручева, дом 25, строение 1",861508631,Yugo-Zapadny'j administrativny'j okrug,Obruchevskij rajon,"улица Обручева, дом 25, строение 1",Заездной карман,37.5335930227447,55.6564487766899,3,круглосуточно,"{type=Point, coordinates=[37.5335930227447, 55.6564487766899]}"
735,"Парковка такси по адресу проспект 60-летия Октября, дом 8А",861508632,Yugo-Zapadny'j administrativny'j okrug,Akademicheskij rajon,"проспект 60-летия Октября, дом 8А","напротив Сбербанка (улица Вавилова, 19)",37.5765121221411,55.6935091169328,3,круглосуточно,"{type=Point, coordinates=[37.5765121221411, 55.6935091169328]}"
736,"Парковка такси по адресу Ленинский проспект, дом 95А",861508633,Yugo-Zapadny'j administrativny'j okrug,Obruchevskij rajon,"Ленинский проспект, дом 95А","улица Академика Пилюгина напротив дома 95А по Ленинскому проспекту, заездной карман",37.5266193866991,55.672471992933,5,круглосуточно,"{type=Point, coordinates=[37.5266193866991, 55.672471992933]}"
737,"Парковка такси по адресу улица Воронцовский парк, дом 2",861508634,Yugo-Zapadny'j administrativny'j okrug,Obruchevskij rajon,"улица Воронцовский парк, дом 2","У главного входа в парк, со строны улица Архитектора Власова",37.5343809484911,55.6644051681696,2,круглосуточно,"{type=Point, coordinates=[37.5343809484911, 55.6644051681696]}"
738,"Парковка такси по адресу улица Воронцовский парк, дом 4",861508635,Yugo-Zapadny'j administrativny'j okrug,Obruchevskij rajon,"улица Воронцовский парк, дом 4",Напротив Автосервиса,37.5409168481564,55.665616293997,4,круглосуточно,"{type=Point, coordinates=[37.5409168481564, 55.665616293997]}"
739,"Парковка такси по адресу улица Академика Пилюгина, дом 10",861508636,Yugo-Zapadny'j administrativny'j okrug,Obruchevskij rajon,"улица Академика Пилюгина, дом 10",Заездной карман,37.5395107269287,55.6684697388698,2,круглосуточно,"{type=Point, coordinates=[37.5395107269287, 55.6684697388698]}"
740,"Парковка такси по адресу улица Академика Пилюгина, дом 24",861508637,Yugo-Zapadny'j administrativny'j okrug,Obruchevskij rajon,"улица Академика Пилюгина, дом 24",Заездной карман,37.5291383018338,55.6713734364489,2,круглосуточно,"{type=Point, coordinates=[37.5291383018338, 55.6713734364489]}"
741,"Парковка такси по адресу улица Новаторов, дом 16",861508638,Yugo-Zapadny'j administrativny'j okrug,Obruchevskij rajon,"улица Новаторов, дом 16",улица Воронцовские пруды,37.524902,55.667691,4,круглосуточно,"{type=Point, coordinates=[37.524902, 55.667691]}"
742,"Парковка такси по адресу улица Вавилова, дом 57",861508639,Yugo-Zapadny'j administrativny'j okrug,Akademicheskij rajon,"улица Вавилова, дом 57",Заездной карман,37.5610633491487,55.691230759001,3,круглосуточно,"{type=Point, coordinates=[37.5610633491487, 55.691230759001]}"
743,"Парковка такси по адресу улица Шверника, дом 22",861508640,Yugo-Zapadny'j administrativny'j okrug,Akademicheskij rajon,"улица Шверника, дом 22",Пересечение Большой Черёмушкинской улицы с улицей Шверника,37.596108126745,55.6888605249618,4,круглосуточно,"{type=Point, coordinates=[37.596108126745, 55.6888605249618]}"
744,"Парковка такси по адресу Новоясеневский проспект, дом 42",861508641,Yugo-Zapadny'j administrativny'j okrug,rajon Yasenevo,"Новоясеневский проспект, дом 42","Новоясеневская улица, напротив выхода из станции метро «Новоясеневская», заездной карман",37.5523658036399,55.601803643508,3,круглосуточно,"{type=Point, coordinates=[37.5523658036399, 55.601803643508]}"
745,"Парковка такси по адресу улица Миклухо-Маклая, дом 38, строение 1",861508642,Yugo-Zapadny'j administrativny'j okrug,rajon Kon`kovo,"улица Миклухо-Маклая, дом 38, строение 1",,37.535508,55.638603,3,круглосуточно,"{type=Point, coordinates=[37.535508, 55.638603]}"
746,"Парковка такси по адресу город Зеленоград, корпус 403а",861508643,Zelenogradskij administrativny'j okrug,rajon Matushkino,"город Зеленоград, корпус 403а",На парковке ТЦ со стороны улица Летчика Полагушина,37.205374,56.000580,2,круглосуточно,"{type=Point, coordinates=[37.205374, 56.00058]}"
747,"Парковка такси по адресу город Зеленоград, корпус 608",861508644,Zelenogradskij administrativny'j okrug,rajon Savyolki,Сосновая аллея,Перед остановкой «Центр Ювелир»; заездной карман,37.228416,55.988444,3,круглосуточно,"{type=Point, coordinates=[37.228416, 55.988444]}"
748,"Парковка такси по адресу район Матушкино, площадь Юности, дом 2",861508645,Zelenogradskij administrativny'j okrug,rajon Matushkino,"площадь Юности, дом 2",,37.210494,56.001295,6,круглосуточно,"{type=Point, coordinates=[37.210494, 56.001295]}"
